ダウンロードした時刻：2023/10/20 10:42:26

,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京,東京
2017/1/12,8.2,0,8,1,0,1,8,,,,1,1.7,8,1,4.5,8,1,49,8,1,1005.6,8,1,1002.6,8,1,0.5,8,1,6.0,8,1,11.71,8,1,0,1,8,1,0,1,8,1,12.1,8,2017/1/12 13:23,8,1,0.7,8,2017/1/12 04:58,8,1,北西,8,1,3.5,8,2017/1/12 12:48,8,南南西,8,1,1002.9,0,8,2017/1/13 0:00,0,8,1,27,8,2017/1/12 12:53,8,1,0,1,8,2017/1/13 0:00,1,8,1,6.3,8,2017/1/12 12:08,8,南西,8,1,晴,8,1,快晴,8,1
2017/1/13,6.7,0,8,1,0,1,8,,,,1,2.0,8,1,4.9,8,1,53,8,1,1001.6,8,1,998.7,8,1,2.3,8,1,6.2,8,1,10.24,8,1,0.0,0,8,1,0,1,8,1,12.7,8,2017/1/13 13:29,8,1,1.4,8,2017/1/13 06:12,8,1,北北西,8,1,5.0,8,2017/1/13 17:04,8,北西,8,1,999.0,0,8,2017/1/13 14:33,0,8,1,34,8,2017/1/13 12:25,8,1,0.0,0,8,2017/1/13 16:03,0,8,1,9.7,8,2017/1/13 18:10,8,北西,8,1,晴後一時曇,8,1,晴,8,1
2017/1/14,3.2,0,8,1,0,1,8,,,,1,2.6,8,1,3.8,8,1,52,8,1,1002.1,8,1,999.1,8,1,5.8,8,1,2.4,8,1,5.90,8,1,0.0,0,8,1,0,1,8,1,6.3,8,2017/1/14 11:26,8,1,-1.3,8,2017/1/14 23:16,8,1,北北西,8,1,6.2,8,2017/1/14 15:01,8,北西,8,1,1000.0,0,8,2017/1/14 12:16,0,8,1,34,8,2017/1/14 17:30,8,1,0.0,0,8,2017/1/14 13:51,0,8,1,12.5,8,2017/1/14 16:10,8,北西,8,1,曇時々晴後一時雪,8,1,晴,8,1
2017/1/15,8.1,0,8,1,0,1,8,,,,1,3.1,8,1,3.1,8,1,49,8,1,1009.1,8,1,1006.0,8,1,1.5,8,1,0.7,8,1,11.60,8,1,0,1,8,1,0,1,8,1,4.7,8,2017/1/15 12:36,8,1,-2.3,8,2017/1/15 04:27,8,1,西北西,8,1,6.2,8,2017/1/15 15:55,8,北西,8,1,1004.6,0,8,2017/1/15 00:01,0,8,1,31,8,2017/1/15 06:12,8,1,0,1,8,2017/1/16 0:00,1,8,1,11.5,8,2017/1/15 09:28,8,北西,8,1,晴,8,1,快晴,8,1
2017/1/16,9.3,0,8,1,0,1,8,,,,1,3.5,8,1,3.4,8,1,45,8,1,1011.3,8,1,1008.3,8,1,0.8,8,1,3.2,8,1,13.04,8,1,0,1,8,1,0,1,8,1,8.0,8,2017/1/16 14:04,8,1,-2.0,8,2017/1/16 06:51,8,1,北西,8,1,8.2,8,2017/1/16 13:36,8,西北西,8,1,1008.6,0,8,2017/1/16 13:50,0,8,1,20,8,2017/1/16 13:23,8,1,0,1,8,2017/1/17 0:00,1,8,1,15.0,8,2017/1/16 13:17,8,北北西,8,1,快晴,8,1,晴一時曇,8,1
2017/1/17,9.1,0,8,1,0,1,8,,,,1,2.3,8,1,4.9,8,1,56,8,1,1022.5,8,1,1019.5,8,1,1.0,8,1,5.4,8,1,12.82,8,1,0,1,8,1,0,1,8,1,10.9,8,2017/1/17 13:34,8,1,0.7,8,2017/1/17 05:56,8,1,北西,8,1,5.4,8,2017/1/17 13:43,8,北西,8,1,1014.7,0,8,2017/1/17 00:22,0,8,1,30,8,2017/1/17 14:08,8,1,0,1,8,2017/1/18 0:00,1,8,1,10.4,8,2017/1/17 13:36,8,北西,8,1,快晴,8,1,晴,8,1
2017/1/18,9.1,0,8,1,0,1,8,,,,1,2.5,8,1,5.2,8,1,57,8,1,1026.3,8,1,1023.3,8,1,4.3,8,1,5.8,8,1,11.91,8,1,0,1,8,1,0,1,8,1,10.3,8,2017/1/18 13:16,8,1,1.1,8,2017/1/18 06:41,8,1,北,8,1,4.9,8,2017/1/18 17:13,8,南,8,1,1021.2,0,8,2017/1/19 0:00,0,8,1,37,8,2017/1/18 14:35,8,1,0,1,8,2017/1/19 0:00,1,8,1,7.9,8,2017/1/18 16:03,8,南南東,8,1,晴後時々薄曇,8,1,曇,8,1
2017/1/19,5.6,0,8,1,0,1,8,,,,1,3.0,8,1,4.5,8,1,47,8,1,1018.7,8,1,1015.7,8,1,8.0,8,1,6.4,8,1,9.05,8,1,0,1,8,1,0,1,8,1,10.9,8,2017/1/19 14:05,8,1,2.4,8,2017/1/19 23:15,8,1,北西,8,1,6.2,8,2017/1/19 11:58,8,北北西,8,1,1016.3,0,8,2017/1/19 14:49,0,8,1,34,8,2017/1/19 18:43,8,1,0,1,8,2017/1/20 0:00,1,8,1,12.2,8,2017/1/19 10:43,8,北西,8,1,曇時々晴,8,1,曇一時晴,8,1
2017/1/20,0.0,0,8,1,0,1,8,,,,1,2.6,8,1,4.9,8,1,64,8,1,1010.3,8,1,1007.3,8,1,10.0,8,1,3.0,8,1,1.78,8,1,0.0,0,8,1,0,1,8,1,3.8,8,2017/1/20 23:57,8,1,2.2,8,2017/1/20 18:49,8,1,北北西,8,1,4.6,8,2017/1/20 04:18,8,北西,8,1,1002.5,0,8,2017/1/21 0:00,0,8,1,49,8,2017/1/20 03:25,8,1,0.0,0,8,2017/1/20 18:43,0,8,1,8.9,8,2017/1/20 21:06,8,北西,8,1,曇時々みぞれ一時雨,8,1,曇後時々晴,8,1
2017/1/21,9.4,0,8,1,0,1,8,,,,1,3.9,8,1,4.7,8,1,52,8,1,1014.9,8,1,1011.9,8,1,3.5,8,1,5.9,8,1,13.33,8,1,0,1,8,1,0,1,8,1,11.0,8,2017/1/21 12:10,8,1,1.2,8,2017/1/21 07:14,8,1,北北西,8,1,11.1,8,2017/1/21 13:23,8,北西,8,1,1002.4,0,8,2017/1/21 00:07,0,8,1,31,8,2017/1/21 14:50,8,1,0,1,8,2017/1/22 0:00,1,8,1,19.8,8,2017/1/21 13:17,8,北西,8,1,快晴,8,1,曇時々晴,8,1
2017/1/22,9.3,0,8,1,0,1,8,,,,1,2.0,8,1,4.5,8,1,50,8,1,1012.3,8,1,1009.3,8,1,2.5,8,1,6.0,8,1,12.79,8,1,0,1,8,1,0,1,8,1,12.9,8,2017/1/22 13:26,8,1,0.9,8,2017/1/22 06:26,8,1,北西,8,1,4.8,8,2017/1/23 0:00,8,北西,8,1,1007.0,0,8,2017/1/22 16:11,0,8,1,33,8,2017/1/22 15:04,8,1,0,1,8,2017/1/23 0:00,1,8,1,9.5,8,2017/1/22 23:58,8,西北西,8,1,快晴,8,1,快晴,8,1
2017/1/23,6.9,0,8,1,0,1,8,,,,1,4.5,8,1,2.9,8,1,35,8,1,1012.3,8,1,1009.3,8,1,2.8,8,1,4.0,8,1,11.04,8,1,0,1,8,1,0,1,8,1,7.9,8,2017/1/23 12:22,8,1,0.2,8,2017/1/23 22:35,8,1,北西,8,1,7.2,8,2017/1/23 09:54,8,北西,8,1,1007.7,0,8,2017/1/23 00:33,0,8,1,23,8,2017/1/23 16:33,8,1,0,1,8,2017/1/24 0:00,1,8,1,15.6,8,2017/1/23 14:36,8,西北西,8,1,晴一時曇,8,1,快晴,8,1
2017/1/24,9.4,0,8,1,0,1,8,,,,1,3.6,8,1,2.5,8,1,35,8,1,1019.8,8,1,1016.7,8,1,0.5,8,1,2.5,8,1,13.74,8,1,0,1,8,1,0,1,8,1,7.7,8,2017/1/24 13:48,8,1,-1.9,8,2017/1/24 06:47,8,1,北西,8,1,9.3,8,2017/1/24 14:14,8,北西,8,1,1016.7,0,8,2017/1/24 00:05,0,8,1,15,8,2017/1/24 14:00,8,1,0,1,8,2017/1/25 0:00,1,8,1,15.2,8,2017/1/24 14:46,8,西北西,8,1,晴,8,1,快晴,8,1
2017/1/25,9.6,0,8,1,0,1,8,,,,1,3.3,8,1,2.9,8,1,36,8,1,1025.5,8,1,1022.5,8,1,0.0,8,1,3.9,8,1,14.03,8,1,0,1,8,1,0,1,8,1,9.5,8,2017/1/25 12:39,8,1,-1.2,8,2017/1/25 06:08,8,1,北西,8,1,7.5,8,2017/1/25 12:53,8,北西,8,1,1023.5,0,8,2017/1/25 01:06,0,8,1,20,8,2017/1/25 13:42,8,1,0,1,8,2017/1/26 0:00,1,8,1,11.7,8,2017/1/25 15:26,8,北,8,1,快晴,8,1,快晴,8,1
2017/1/26,9.5,0,8,1,0,1,8,,,,1,2.2,8,1,4.0,8,1,48,8,1,1027.1,8,1,1024.0,8,1,0.0,8,1,4.6,8,1,13.99,8,1,0.0,0,8,1,0,1,8,1,10.7,8,2017/1/26 12:53,8,1,-1.4,8,2017/1/26 06:25,8,1,西北西,8,1,4.5,8,2017/1/26 16:30,8,南南東,8,1,1025.7,0,8,2017/1/27 0:00,0,8,1,18,8,2017/1/26 14:38,8,1,0.0,0,8,2017/1/26 22:36,0,8,1,6.5,8,2017/1/26 16:28,8,南南東,8,1,快晴,8,1,晴時々薄曇,8,1
2017/1/27,5.2,0,8,1,0,1,8,,,,1,3.1,8,1,5.9,8,1,53,8,1,1019.0,8,1,1016.0,8,1,6.5,8,1,8.8,8,1,9.42,8,1,0,1,8,1,0,1,8,1,16.0,8,2017/1/27 14:15,8,1,1.4,8,2017/1/27 04:32,8,1,南南西,8,1,10.1,8,2017/1/27 13:23,8,南南西,8,1,1013.6,0,8,2017/1/27 15:38,0,8,1,38,8,2017/1/27 17:57,8,1,0,1,8,2017/1/28 0:00,1,8,1,15.4,8,2017/1/27 13:19,8,南南西,8,1,曇後晴,8,1,晴,8,1
2017/1/28,9.1,0,8,1,0,1,8,,,,1,2.1,8,1,5.4,8,1,50,8,1,1023.4,8,1,1020.4,8,1,2.0,8,1,8.4,8,1,13.72,8,1,0,1,8,1,0,1,8,1,13.6,8,2017/1/28 12:59,8,1,4.6,8,2017/1/28 03:19,8,1,北北西,8,1,3.9,8,2017/1/28 11:36,8,北西,8,1,1019.6,0,8,2017/1/28 00:17,0,8,1,30,8,2017/1/28 14:04,8,1,0,1,8,2017/1/29 0:00,1,8,1,7.1,8,2017/1/28 06:54,8,北北西,8,1,晴,8,1,曇時々晴,8,1
2017/1/29,2.9,0,8,1,0,1,8,,,,1,1.8,8,1,6.9,8,1,64,8,1,1020.5,8,1,1017.5,8,1,10.0,8,1,8.0,8,1,8.28,8,1,0,1,8,1,0,1,8,1,12.0,8,2017/1/29 14:18,8,1,4.8,8,2017/1/29 04:25,8,1,北西,8,1,4.3,8,2017/1/29 07:29,8,北西,8,1,1013.3,0,8,2017/1/30 0:00,0,8,1,51,8,2017/1/29 13:02,8,1,0,1,8,2017/1/30 0:00,1,8,1,7.6,8,2017/1/29 07:24,8,北北西,8,1,曇後一時晴,8,1,曇後時々雨,8,1
2017/1/30,7.9,0,8,1,0,1,8,,,,1,3.0,8,1,8.2,8,1,62,8,1,1003.6,8,1,1000.7,8,1,5.0,8,1,11.2,8,1,11.65,8,1,0.0,0,8,1,0,1,8,1,19.5,8,2017/1/30 11:09,8,1,6.7,8,2017/1/30 23:59,8,1,北北西,8,1,7.5,8,2017/1/30 21:54,8,北西,8,1,998.1,0,8,2017/1/30 14:10,0,8,1,38,8,2017/1/30 18:37,8,1,0.0,0,8,2017/1/30 04:11,0,8,1,14.7,8,2017/1/30 22:26,8,北西,8,1,晴,8,1,晴,8,1
2017/1/31,9.3,0,8,1,0,1,8,,,,1,4.6,8,1,3.4,8,1,37,8,1,1019.3,8,1,1016.3,8,1,2.3,8,1,5.9,8,1,14.76,8,1,0,1,8,1,0,1,8,1,10.0,8,2017/1/31 13:57,8,1,2.8,8,2017/1/31 06:30,8,1,北西,8,1,9.2,8,2017/1/31 09:23,8,西北西,8,1,1010.5,0,8,2017/1/31 00:02,0,8,1,24,8,2017/1/31 12:10,8,1,0,1,8,2017/2/1 0:00,1,8,1,15.3,8,2017/1/31 00:44,8,北西,8,1,快晴,8,1,曇一時晴,8,1
2017/2/1,7.2,0,8,1,0,1,8,,,,1,2.7,8,1,4.0,8,1,42,8,1,1013.7,8,1,1010.7,8,1,7.3,8,1,6.0,8,1,13.10,8,1,0,1,8,1,0,1,8,1,10.6,8,2017/2/1 13:30,8,1,2.2,8,2017/2/1 06:57,8,1,北西,8,1,6.3,8,2017/2/1 23:04,8,北北西,8,1,1007.9,0,8,2017/2/1 18:34,0,8,1,34,8,2017/2/1 14:54,8,1,0,1,8,2017/2/2 0:00,1,8,1,13.0,8,2017/2/1 23:28,8,北北西,8,1,晴時々曇,8,1,快晴,8,1
2017/2/2,9.6,0,8,1,0,1,8,,,,1,4.3,8,1,2.7,8,1,33,8,1,1012.9,8,1,1009.9,8,1,0.0,8,1,4.5,8,1,14.78,8,1,0,1,8,1,0,1,8,1,9.7,8,2017/2/2 14:36,8,1,0.9,8,2017/2/2 07:04,8,1,北北西,8,1,10.6,8,2017/2/2 14:25,8,北西,8,1,1010.3,0,8,2017/2/2 00:18,0,8,1,19,8,2017/2/2 14:43,8,1,0,1,8,2017/2/3 0:00,1,8,1,19.5,8,2017/2/2 14:18,8,北西,8,1,快晴,8,1,快晴,8,1
2017/2/3,9.6,0,8,1,0,1,8,,,,1,4.1,8,1,3.5,8,1,36,8,1,1015.5,8,1,1012.5,8,1,0.0,8,1,7.4,8,1,14.99,8,1,0,1,8,1,0,1,8,1,13.7,8,2017/2/3 12:55,8,1,1.0,8,2017/2/3 01:25,8,1,北西,8,1,7.3,8,2017/2/3 10:45,8,西北西,8,1,1012.0,0,8,2017/2/3 00:26,0,8,1,21,8,2017/2/3 13:00,8,1,0,1,8,2017/2/4 0:00,1,8,1,12.7,8,2017/2/3 09:51,8,西北西,8,1,快晴,8,1,快晴,8,1
2017/2/4,9.6,0,8,1,0,1,8,,,,1,3.1,8,1,4.5,8,1,43,8,1,1018.6,8,1,1015.7,8,1,0.0,8,1,8.2,8,1,15.10,8,1,0,1,8,1,0,1,8,1,13.4,8,2017/2/4 14:21,8,1,4.4,8,2017/2/4 03:41,8,1,北西,8,1,6.4,8,2017/2/4 04:49,8,北西,8,1,1017.1,0,8,2017/2/4 14:56,0,8,1,21,8,2017/2/4 14:44,8,1,0,1,8,2017/2/5 0:00,1,8,1,12.2,8,2017/2/4 04:48,8,北西,8,1,快晴,8,1,晴時々曇,8,1
2017/2/5,2.5,0,8,1,0,1,8,,,,1,1.7,8,1,5.8,8,1,57,8,1,1011.4,8,1,1008.5,8,1,8.8,8,1,7.2,8,1,6.33,8,1,0.0,0,8,1,0,1,8,1,9.9,8,2017/2/5 12:23,8,1,3.4,8,2017/2/5 06:53,8,1,北西,8,1,3.4,8,2017/2/5 00:58,8,西北西,8,1,1000.6,0,8,2017/2/6 0:00,0,8,1,38,8,2017/2/5 10:48,8,1,0.0,0,8,2017/2/5 18:56,0,8,1,6.2,8,2017/2/5 02:36,8,北北西,8,1,曇時々雨一時晴,8,1,曇一時晴,8,1
2017/2/6,6.1,0,8,1,0,1,8,,,,1,3.7,8,1,5.6,8,1,51,8,1,1000.2,8,1,997.2,8,1,4.3,8,1,8.7,8,1,11.62,8,1,0.0,0,8,1,0,1,8,1,15.7,8,2017/2/6 13:44,8,1,3.3,8,2017/2/6 06:54,8,1,北西,8,1,8.5,8,2017/2/6 16:43,8,北西,8,1,995.2,0,8,2017/2/6 03:45,0,8,1,27,8,2017/2/6 15:16,8,1,0.0,0,8,2017/2/6 11:22,0,8,1,16.7,8,2017/2/6 15:05,8,西北西,8,1,晴時々曇,8,1,快晴,8,1
2017/2/7,9.5,0,8,1,0,1,8,,,,1,5.2,8,1,2.9,8,1,33,8,1,1011.0,8,1,1008.0,8,1,1.0,8,1,5.6,8,1,15.43,8,1,0,1,8,1,0,1,8,1,10.0,8,2017/2/7 12:17,8,1,2.2,8,2017/2/7 06:32,8,1,北西,8,1,10.1,8,2017/2/7 14:03,8,北西,8,1,1006.5,0,8,2017/2/7 00:25,0,8,1,16,8,2017/2/7 14:07,8,1,0,1,8,2017/2/8 0:00,1,8,1,20.5,8,2017/2/7 14:06,8,北西,8,1,晴後一時薄曇,8,1,晴一時薄曇,8,1
2017/2/8,9.5,0,8,1,0,1,8,,,,1,3.2,8,1,3.2,8,1,33,8,1,1013.3,8,1,1010.3,8,1,6.3,8,1,6.3,8,1,15.41,8,1,0,1,8,1,0,1,8,1,11.0,8,2017/2/8 12:37,8,1,1.9,8,2017/2/8 03:37,8,1,北北西,8,1,6.5,8,2017/2/8 11:29,8,北西,8,1,1011.6,0,8,2017/2/8 14:48,0,8,1,24,8,2017/2/8 13:58,8,1,0,1,8,2017/2/9 0:00,1,8,1,12.1,8,2017/2/8 11:29,8,北西,8,1,晴後時々薄曇,8,1,曇後時々雪,8,1
2017/2/9,0.0,0,8,1,0,1,8,,,,1,2.7,8,1,6.2,8,1,87,8,1,1004.2,8,1,1001.2,8,1,10.0,8,1,2.4,8,1,1.87,8,1,8.0,0,8,1,0,1,8,1,5.4,8,2017/2/9 00:04,8,1,1.0,8,2017/2/9 18:04,8,1,北西,8,1,5.2,8,2017/2/9 22:07,8,北西,8,1,996.3,0,8,2017/2/9 23:58,0,8,1,42,8,2017/2/9 00:03,8,1,0.5,0,8,2017/2/9 19:43,0,8,1,9.5,8,2017/2/9 19:41,8,北西,8,1,みぞれ時々雨,8,1,雨一時みぞれ後曇,8,1
2017/2/10,4.0,0,8,1,0,1,8,,,,1,3.6,8,1,5.0,8,1,62,8,1,999.4,8,1,996.4,8,1,8.3,8,1,4.3,8,1,9.67,8,1,0.5,0,8,1,0,1,8,1,9.3,8,2017/2/10 11:59,8,1,1.5,8,2017/2/10 23:23,8,1,北西,8,1,8.5,8,2017/2/10 10:36,8,北西,8,1,995.1,0,8,2017/2/10 04:00,0,8,1,34,8,2017/2/10 16:03,8,1,0.5,0,8,2017/2/10 00:26,0,8,1,15.4,8,2017/2/10 10:56,8,北西,8,1,曇時々晴一時雪,8,1,晴時々曇,8,1
2017/2/11,7.3,0,8,1,0,1,8,,,,1,2.6,8,1,2.9,8,1,37,8,1,1007.9,8,1,1004.9,8,1,4.3,8,1,4.1,8,1,14.09,8,1,0,1,8,1,0,1,8,1,10.1,8,2017/2/11 12:48,8,1,-1.6,8,2017/2/11 05:39,8,1,北西,8,1,5.3,8,2017/2/11 15:42,8,北西,8,1,1005.4,0,8,2017/2/11 00:01,0,8,1,17,8,2017/2/11 12:22,8,1,0,1,8,2017/2/12 0:00,1,8,1,10.0,8,2017/2/11 13:38,8,北西,8,1,晴後時々曇,8,1,快晴,8,1
2017/2/12,9.5,0,8,1,0,1,8,,,,1,4.0,8,1,3.6,8,1,42,8,1,1015.4,8,1,1012.4,8,1,0.0,8,1,5.0,8,1,16.61,8,1,0,1,8,1,0,1,8,1,11.2,8,2017/2/12 12:30,8,1,-0.4,8,2017/2/12 06:46,8,1,北西,8,1,8.0,8,2017/2/12 16:15,8,北西,8,1,1009.8,0,8,2017/2/12 00:02,0,8,1,25,8,2017/2/12 12:41,8,1,0,1,8,2017/2/13 0:00,1,8,1,14.4,8,2017/2/12 19:34,8,北西,8,1,快晴,8,1,快晴,8,1
2017/2/13,8.0,0,8,1,0,1,8,,,,1,3.3,8,1,3.3,8,1,35,8,1,1021.7,8,1,1018.7,8,1,0.8,8,1,6.3,8,1,15.66,8,1,0,1,8,1,0,1,8,1,11.8,8,2017/2/13 13:55,8,1,1.0,8,2017/2/13 05:46,8,1,北北西,8,1,7.0,8,2017/2/13 11:50,8,北西,8,1,1019.9,0,8,2017/2/13 14:15,0,8,1,21,8,2017/2/13 12:43,8,1,0,1,8,2017/2/14 0:00,1,8,1,12.3,8,2017/2/13 11:46,8,西北西,8,1,晴,8,1,晴一時曇,8,1
2017/2/14,8.9,0,8,1,0,1,8,,,,1,3.5,8,1,3.3,8,1,36,8,1,1022.9,8,1,1019.9,8,1,3.5,8,1,6.1,8,1,16.22,8,1,0,1,8,1,0,1,8,1,11.8,8,2017/2/14 13:10,8,1,2.1,8,2017/2/14 06:04,8,1,北西,8,1,6.4,8,2017/2/14 19:04,8,北西,8,1,1020.4,0,8,2017/2/14 13:24,0,8,1,19,8,2017/2/14 14:32,8,1,0,1,8,2017/2/15 0:00,1,8,1,10.7,8,2017/2/14 09:38,8,西北西,8,1,晴後一時曇,8,1,快晴,8,1
2017/2/15,9.9,0,8,1,0,1,8,,,,1,3.1,8,1,3.6,8,1,39,8,1,1025.2,8,1,1022.1,8,1,0.5,8,1,6.5,8,1,17.01,8,1,0,1,8,1,0,1,8,1,12.8,8,2017/2/15 13:52,8,1,1.2,8,2017/2/15 04:12,8,1,北西,8,1,5.9,8,2017/2/15 11:12,8,北西,8,1,1023.6,0,8,2017/2/15 13:52,0,8,1,17,8,2017/2/15 13:54,8,1,0,1,8,2017/2/16 0:00,1,8,1,9.5,8,2017/2/15 10:47,8,西北西,8,1,快晴,8,1,快晴,8,1
2017/2/16,9.9,0,8,1,0,1,8,,,,1,2.2,8,1,5.7,8,1,55,8,1,1023.8,8,1,1020.8,8,1,2.3,8,1,7.3,8,1,16.29,8,1,0,1,8,1,0,1,8,1,13.7,8,2017/2/16 12:46,8,1,1.3,8,2017/2/16 06:22,8,1,北,8,1,5.6,8,2017/2/16 18:20,8,南,8,1,1020.8,0,8,2017/2/16 23:51,0,8,1,32,8,2017/2/16 12:48,8,1,0,1,8,2017/2/17 0:00,1,8,1,8.4,8,2017/2/16 18:18,8,南南東,8,1,快晴,8,1,薄曇時々晴,8,1
2017/2/17,8.2,0,8,1,0,1,8,,,,1,4.9,8,1,9.2,8,1,60,8,1,1012.0,8,1,1009.1,8,1,4.5,8,1,13.2,8,1,14.05,8,1,0,1,8,1,0,1,8,1,20.6,8,2017/2/17 12:58,8,1,4.8,8,2017/2/17 04:25,8,1,南南西,8,1,10.5,8,2017/2/17 15:25,8,南南西,8,1,1005.9,0,8,2017/2/17 17:12,0,8,1,42,8,2017/2/17 23:45,8,1,0,1,8,2017/2/18 0:00,1,8,1,19.2,8,2017/2/17 11:26,8,南西,8,1,晴,8,1,晴後時々薄曇,8,1
2017/2/18,2.9,0,8,1,0,1,8,,,,1,2.9,8,1,4.6,8,1,43,8,1,1012.2,8,1,1009.2,8,1,9.0,8,1,8.1,8,1,9.27,8,1,0.0,0,8,1,0,1,8,1,10.7,8,2017/2/18 12:33,8,1,6.4,8,2017/2/18 23:09,8,1,北北西,8,1,6.1,8,2017/2/18 03:43,8,北北西,8,1,1010.5,0,8,2017/2/18 23:18,0,8,1,31,8,2017/2/18 12:54,8,1,0.0,0,8,2017/2/18 19:34,0,8,1,13.1,8,2017/2/18 01:11,8,北西,8,1,曇,8,1,曇後晴一時雨、みぞれを伴う,8,1
2017/2/19,9.6,0,8,1,0,1,8,,,,1,3.7,8,1,4.3,8,1,48,8,1,1015.2,8,1,1012.2,8,1,3.3,8,1,6.2,8,1,17.55,8,1,0.0,0,8,1,0,1,8,1,11.5,8,2017/2/19 13:52,8,1,1.6,8,2017/2/19 01:41,8,1,北西,8,1,9.5,8,2017/2/19 01:08,8,北西,8,1,1010.8,0,8,2017/2/19 00:01,0,8,1,20,8,2017/2/19 15:03,8,1,0.0,0,8,2017/2/19 01:53,0,8,1,15.4,8,2017/2/19 08:32,8,西北西,8,1,晴,8,1,晴後一時薄曇,8,1
2017/2/20,5.6,0,8,1,0,1,8,,,,1,4.1,8,1,8.0,8,1,60,8,1,1002.7,8,1,999.8,8,1,6.0,8,1,9.9,8,1,11.73,8,1,6.5,0,8,1,0,1,8,1,19.7,8,2017/2/20 13:46,8,1,1.8,8,2017/2/20 02:59,8,1,北北西,8,1,11.0,8,2017/2/20 15:45,8,南西,8,1,992.6,0,8,2017/2/20 17:11,0,8,1,40,8,2017/2/20 01:12,8,1,1.5,0,8,2017/2/20 17:49,0,8,1,28.0,8,2017/2/20 15:29,8,南南西,8,1,晴後雨一時曇,8,1,晴一時雨,8,1
2017/2/21,9.7,0,8,1,0,1,8,,,,1,5.6,8,1,3.5,8,1,37,8,1,1016.5,8,1,1013.5,8,1,0.8,8,1,6.1,8,1,17.15,8,1,0,1,8,1,0,1,8,1,9.9,8,2017/2/21 13:36,8,1,3.6,8,2017/2/21 23:31,8,1,北西,8,1,9.4,8,2017/2/21 11:37,8,北西,8,1,1000.7,0,8,2017/2/21 00:02,0,8,1,22,8,2017/2/21 14:06,8,1,0,1,8,2017/2/22 0:00,1,8,1,18.6,8,2017/2/21 00:49,8,西北西,8,1,晴,8,1,晴,8,1
2017/2/22,4.3,0,8,1,0,1,8,,,,1,3.5,8,1,5.7,8,1,54,8,1,1023.1,8,1,1020.1,8,1,8.3,8,1,7.0,8,1,10.89,8,1,0,1,8,1,0,1,8,1,10.6,8,2017/2/22 14:06,8,1,1.1,8,2017/2/22 05:57,8,1,南,8,1,6.7,8,2017/2/22 23:49,8,南南西,8,1,1014.4,0,8,2017/2/22 23:52,0,8,1,32,8,2017/2/22 00:21,8,1,0,1,8,2017/2/23 0:00,1,8,1,13.1,8,2017/2/22 22:49,8,南西,8,1,曇一時晴,8,1,曇後一時雨,8,1
2017/2/23,1.5,0,8,1,0,1,8,,,,1,4.5,8,1,10.1,8,1,69,8,1,1002.0,8,1,999.1,8,1,10.0,8,1,12.4,8,1,4.73,8,1,0.5,0,8,1,0,1,8,1,16.3,8,2017/2/23 15:43,8,1,8.4,8,2017/2/23 11:37,8,1,南南西,8,1,9.0,8,2017/2/23 08:29,8,南南西,8,1,995.0,0,8,2017/2/23 14:19,0,8,1,40,8,2017/2/23 21:44,8,1,0.5,0,8,2017/2/23 09:31,0,8,1,17.4,8,2017/2/23 08:29,8,南南西,8,1,雨後曇,8,1,曇後一時雨、みぞれを伴う,8,1
2017/2/24,3.5,0,8,1,0,1,8,,,,1,4.5,8,1,3.4,8,1,34,8,1,1012.2,8,1,1009.2,8,1,10.0,8,1,7.4,8,1,11.35,8,1,0.0,0,8,1,0,1,8,1,11.3,8,2017/2/24 13:58,8,1,5.2,8,2017/2/24 23:48,8,1,北北西,8,1,7.7,8,2017/2/24 09:31,8,北北西,8,1,1002.8,0,8,2017/2/24 00:01,0,8,1,22,8,2017/2/24 15:27,8,1,0.0,0,8,2017/2/24 23:45,0,8,1,18.1,8,2017/2/24 02:57,8,北西,8,1,曇時々晴,8,1,曇一時みぞれ,8,1
2017/2/25,8.1,0,8,1,0,1,8,,,,1,2.2,8,1,5.9,8,1,56,8,1,1016.9,8,1,1013.9,8,1,5.3,8,1,7.5,8,1,15.94,8,1,0,1,8,1,0,1,8,1,12.7,8,2017/2/25 14:41,8,1,3.5,8,2017/2/25 05:28,8,1,南東,8,1,5.2,8,2017/2/25 16:24,8,南東,8,1,1014.9,0,8,2017/2/25 14:40,0,8,1,36,8,2017/2/25 04:48,8,1,0,1,8,2017/2/26 0:00,1,8,1,8.0,8,2017/2/25 16:19,8,南東,8,1,晴一時曇,8,1,晴一時薄曇,8,1
